time,Th1,Tfh,Tr1
1.95,124.0,269.0,151.0
2.0,122.0,272.0,145.0
2.05,121.0,260.0,146.0
2.1,118.0,256.0,140.0
2.15,117.0,251.0,136.0
2.2,116.0,248.0,130.0
2.25,115.0,237.0,127.0
2.3,111.0,230.0,125.0
2.35,109.0,229.0,124.0
2.4,108.0,228.0,122.0
2.45,107.0,224.0,122.0
2.5,103.0,216.0,113.0
2.55,99.0,208.0,109.0
2.6,99.0,199.0,106.0
2.65,92.0,199.0,103.0
2.7,91.0,198.0,98.0
2.75,91.0,190.0,94.0
2.8,89.0,186.0,92.0
2.85,85.0,183.0,89.0
2.9,82.0,173.0,88.0
2.95,81.0,168.0,86.0
3.0,78.0,169.0,85.0
3.05,77.0,166.0,81.0
3.1,71.0,157.0,77.0
3.15,68.0,148.0,72.0
3.2,65.0,144.0,68.0
3.25,65.0,133.0,63.0
3.3,64.0,127.0,60.0
3.35,61.0,127.0,58.0
3.4,54.0,124.0,57.0
3.45,51.0,119.0,57.0
3.5,50.0,115.0,55.0
3.55,48.0,108.0,54.0
3.6,45.0,105.0,53.0
3.65,44.0,104.0,51.0
3.7,43.0,104.0,47.0
3.75,42.0,100.0,43.0
3.8,43.0,94.0,40.0
3.85,43.0,86.0,41.0
3.9,40.0,83.0,39.0
3.95,39.0,77.0,39.0
4.0,38.0,76.0,38.0
4.05,34.0,72.0,38.0
4.1,31.0,69.0,36.0
4.15,32.0,66.0,35.0
4.2,30.0,59.0,33.0
4.25,29.0,58.0,33.0
4.3,28.0,53.0,33.0
4.35,28.0,54.0,30.0
4.4,27.0,53.0,29.0
4.45,26.0,51.0,29.0
4.5,23.0,49.0,29.0
4.55,23.0,45.0,27.0
4.6,21.0,43.0,25.0
4.65,20.0,40.0,25.0
4.7,19.0,39.0,26.0
4.75,18.0,36.0,24.0
4.8,18.0,35.0,22.0
4.85,18.0,32.0,22.0
4.9,17.0,31.0,21.0
4.95,17.0,30.0,19.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,27.0,42.0,27.0
0.1,46.0,80.0,53.0
0.15,63.0,128.0,69.0
0.2,75.0,156.0,86.0
0.25,86.0,188.0,106.0
0.3,91.0,216.0,115.0
0.35,104.0,236.0,135.0
0.4,114.0,252.0,150.0
0.45,122.0,263.0,170.0
0.5,125.0,278.0,174.0
0.55,121.0,296.0,189.0
0.6,123.0,309.0,194.0
0.65,119.0,330.0,201.0
0.7,121.0,339.0,219.0
0.75,124.0,355.0,215.0
0.8,130.0,362.0,209.0
0.85,128.0,364.0,206.0
0.9,119.0,366.0,207.0
0.95,115.0,365.0,215.0
1.0,115.0,371.0,217.0
1.05,113.0,362.0,217.0
1.1,111.0,357.0,214.0
1.15,115.0,364.0,216.0
1.2,115.0,355.0,212.0
1.25,111.0,357.0,205.0
1.3,104.0,363.0,198.0
1.35,101.0,363.0,197.0
1.4,104.0,357.0,192.0
1.45,106.0,360.0,195.0
1.5,108.0,355.0,196.0
1.55,103.0,346.0,191.0
1.6,99.0,342.0,185.0
1.65,101.0,329.0,181.0
1.7,102.0,320.0,180.0
1.75,104.0,313.0,178.0
1.8,102.0,305.0,167.0
1.85,99.0,301.0,165.0
1.9,99.0,292.0,168.0
1.95,95.0,283.0,165.0
2.0,91.0,285.0,164.0
2.05,92.0,275.0,163.0
2.1,89.0,266.0,162.0
2.15,90.0,256.0,155.0
2.2,87.0,247.0,147.0
2.25,84.0,237.0,148.0
2.3,83.0,231.0,150.0
2.35,85.0,217.0,142.0
2.4,83.0,213.0,141.0
2.45,80.0,210.0,137.0
2.5,80.0,205.0,134.0
2.55,76.0,198.0,137.0
2.6,75.0,194.0,133.0
2.65,72.0,187.0,130.0
2.7,71.0,175.0,123.0
2.75,68.0,173.0,118.0
2.8,64.0,166.0,113.0
2.85,61.0,162.0,111.0
2.9,56.0,156.0,110.0
2.95,55.0,150.0,107.0
3.0,55.0,146.0,106.0
3.05,55.0,137.0,105.0
3.1,54.0,132.0,100.0
3.15,54.0,133.0,94.0
3.2,49.0,127.0,90.0
3.25,47.0,125.0,91.0
3.3,45.0,117.0,87.0
3.35,43.0,111.0,85.0
3.4,40.0,106.0,80.0
3.45,39.0,102.0,78.0
3.5,38.0,98.0,76.0
3.55,34.0,90.0,75.0
3.6,33.0,88.0,72.0
3.65,34.0,88.0,68.0
3.7,32.0,85.0,67.0
3.75,30.0,81.0,61.0
3.8,27.0,77.0,60.0
3.85,25.0,73.0,57.0
3.9,23.0,68.0,55.0
3.95,23.0,64.0,52.0
4.0,23.0,62.0,52.0
4.05,23.0,58.0,50.0
4.1,23.0,59.0,48.0
4.15,18.0,58.0,48.0
4.2,19.0,56.0,41.0
4.25,20.0,55.0,41.0
4.3,19.0,54.0,41.0
4.35,17.0,54.0,41.0
4.4,17.0,54.0,40.0
4.45,18.0,51.0,39.0
4.5,17.0,48.0,39.0
4.55,17.0,46.0,39.0
4.6,18.0,44.0,35.0
4.65,17.0,42.0,35.0
4.7,16.0,41.0,35.0
4.75,16.0,39.0,31.0
4.8,12.0,38.0,27.0
4.85,11.0,40.0,26.0
4.9,11.0,39.0,24.0
4.95,11.0,38.0,23.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,15.0,47.0,35.0
0.1,26.0,81.0,54.0
0.15,40.0,120.0,74.0
0.2,50.0,154.0,94.0
0.25,60.0,188.0,108.0
0.3,74.0,219.0,132.0
0.35,90.0,252.0,150.0
0.4,95.0,277.0,168.0
0.45,103.0,300.0,181.0
0.5,108.0,318.0,190.0
0.55,123.0,326.0,202.0
0.6,126.0,336.0,215.0
0.65,138.0,362.0,218.0
0.7,143.0,369.0,224.0
0.75,145.0,378.0,220.0
0.8,154.0,375.0,229.0
0.85,154.0,375.0,233.0
0.9,158.0,378.0,235.0
0.95,156.0,375.0,234.0
1.0,156.0,374.0,238.0
1.05,150.0,379.0,236.0
1.1,153.0,385.0,227.0
1.15,146.0,386.0,223.0
1.2,147.0,372.0,217.0
1.25,144.0,370.0,215.0
1.3,142.0,371.0,211.0
1.35,138.0,371.0,214.0
1.4,139.0,374.0,221.0
1.45,135.0,366.0,221.0
1.5,135.0,361.0,222.0
1.55,138.0,359.0,218.0
1.6,139.0,350.0,214.0
1.65,134.0,348.0,210.0
1.7,128.0,335.0,206.0
1.75,132.0,327.0,199.0
1.8,129.0,317.0,198.0
1.85,122.0,308.0,186.0
1.9,119.0,294.0,183.0
1.95,121.0,281.0,180.0
2.0,122.0,273.0,180.0
2.05,120.0,265.0,178.0
2.1,118.0,260.0,166.0
2.15,112.0,246.0,162.0
2.2,111.0,238.0,158.0
2.25,108.0,232.0,153.0
2.3,106.0,219.0,153.0
2.35,104.0,209.0,152.0
2.4,101.0,205.0,152.0
2.45,94.0,200.0,145.0
2.5,88.0,196.0,137.0
2.55,85.0,191.0,136.0
2.6,84.0,183.0,128.0
2.65,79.0,173.0,124.0
2.7,77.0,168.0,120.0
2.75,72.0,167.0,118.0
2.8,73.0,164.0,115.0
2.85,68.0,159.0,112.0
2.9,69.0,158.0,110.0
2.95,66.0,155.0,106.0
3.0,63.0,148.0,101.0
3.05,60.0,148.0,98.0
3.1,56.0,146.0,92.0
3.15,54.0,136.0,90.0
3.2,53.0,134.0,89.0
3.25,51.0,131.0,84.0
3.3,48.0,128.0,78.0
3.35,47.0,125.0,73.0
3.4,42.0,122.0,69.0
3.45,40.0,119.0,71.0
3.5,40.0,117.0,62.0
3.55,39.0,111.0,61.0
3.6,37.0,106.0,60.0
3.65,37.0,108.0,59.0
3.7,35.0,106.0,55.0
3.75,34.0,102.0,51.0
3.8,34.0,98.0,50.0
3.85,33.0,92.0,48.0
3.9,29.0,89.0,49.0
3.95,29.0,83.0,47.0
4.0,26.0,74.0,46.0
4.05,26.0,72.0,44.0
4.1,25.0,65.0,43.0
4.15,24.0,65.0,42.0
4.2,22.0,58.0,38.0
4.25,21.0,56.0,37.0
4.3,21.0,57.0,37.0
4.35,20.0,55.0,37.0
4.4,20.0,50.0,35.0
4.45,21.0,47.0,34.0
4.5,20.0,46.0,34.0
4.55,20.0,41.0,33.0
4.6,20.0,40.0,31.0
4.65,20.0,40.0,30.0
4.7,20.0,38.0,29.0
4.75,19.0,38.0,25.0
4.8,17.0,37.0,24.0
4.85,17.0,36.0,23.0
4.9,17.0,35.0,22.0
4.95,16.0,32.0,20.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,21.0,49.0,26.0
0.1,37.0,89.0,59.0
0.15,50.0,136.0,78.0
0.2,63.0,173.0,102.0
0.25,77.0,204.0,106.0
0.3,92.0,241.0,125.0
0.35,98.0,263.0,139.0
0.4,105.0,288.0,143.0
0.45,112.0,305.0,158.0
0.5,119.0,333.0,173.0
0.55,136.0,352.0,184.0
0.6,146.0,349.0,190.0
0.65,145.0,361.0,189.0
0.7,150.0,375.0,194.0
0.75,158.0,386.0,195.0
0.8,157.0,388.0,200.0
0.85,158.0,387.0,194.0
0.9,157.0,397.0,193.0
0.95,165.0,395.0,198.0
1.0,168.0,381.0,198.0
1.05,159.0,384.0,202.0
1.1,154.0,369.0,191.0
1.15,150.0,361.0,193.0
1.2,140.0,365.0,186.0
1.25,144.0,364.0,178.0
1.3,142.0,366.0,177.0
1.35,143.0,369.0,180.0
1.4,145.0,361.0,184.0
1.45,144.0,363.0,176.0
1.5,139.0,359.0,171.0
1.55,134.0,354.0,164.0
1.6,134.0,343.0,162.0
1.65,132.0,337.0,158.0
1.7,133.0,336.0,151.0
1.75,130.0,340.0,139.0
1.8,134.0,329.0,138.0
1.85,131.0,321.0,135.0
1.9,123.0,314.0,128.0
1.95,118.0,313.0,124.0
2.0,114.0,303.0,124.0
2.05,108.0,284.0,124.0
2.1,111.0,271.0,122.0
2.15,106.0,263.0,122.0
2.2,106.0,262.0,119.0
2.25,105.0,253.0,120.0
2.3,101.0,249.0,116.0
2.35,97.0,241.0,109.0
2.4,92.0,233.0,107.0
2.45,88.0,227.0,103.0
2.5,87.0,216.0,100.0
2.55,86.0,211.0,100.0
2.6,87.0,209.0,100.0
2.65,83.0,205.0,97.0
2.7,80.0,203.0,99.0
2.75,79.0,195.0,95.0
2.8,80.0,190.0,94.0
2.85,78.0,178.0,92.0
2.9,77.0,172.0,86.0
2.95,75.0,168.0,86.0
3.0,69.0,164.0,82.0
3.05,64.0,158.0,76.0
3.1,64.0,151.0,75.0
3.15,65.0,147.0,74.0
3.2,62.0,142.0,73.0
3.25,58.0,136.0,71.0
3.3,56.0,136.0,64.0
3.35,57.0,133.0,58.0
3.4,53.0,130.0,58.0
3.45,54.0,126.0,58.0
3.5,54.0,125.0,55.0
3.55,52.0,124.0,55.0
3.6,52.0,117.0,54.0
3.65,51.0,113.0,52.0
3.7,48.0,111.0,50.0
3.75,48.0,108.0,49.0
3.8,47.0,103.0,49.0
3.85,44.0,95.0,47.0
3.9,44.0,95.0,42.0
3.95,42.0,94.0,44.0
4.0,39.0,83.0,42.0
4.05,38.0,81.0,37.0
4.1,35.0,77.0,34.0
4.15,33.0,75.0,34.0
4.2,35.0,73.0,30.0
4.25,33.0,69.0,29.0
4.3,32.0,65.0,29.0
4.35,29.0,60.0,27.0
4.4,28.0,56.0,27.0
4.45,26.0,55.0,28.0
4.5,25.0,54.0,27.0
4.55,23.0,50.0,27.0
4.6,22.0,50.0,29.0
4.65,22.0,48.0,26.0
4.7,22.0,47.0,23.0
4.75,22.0,43.0,22.0
4.8,22.0,40.0,22.0
4.85,22.0,39.0,22.0
4.9,21.0,39.0,21.0
4.95,21.0,38.0,19.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,22.0,59.0,17.0
0.1,36.0,105.0,44.0
0.15,44.0,149.0,69.0
0.2,59.0,180.0,91.0
0.25,70.0,224.0,102.0
0.3,78.0,250.0,124.0
0.35,89.0,271.0,150.0
0.4,97.0,289.0,162.0
0.45,107.0,306.0,185.0
0.5,112.0,332.0,182.0
0.55,120.0,340.0,187.0
0.6,125.0,353.0,188.0
0.65,137.0,363.0,203.0
0.7,139.0,370.0,214.0
0.75,133.0,365.0,227.0
0.8,133.0,376.0,232.0
0.85,132.0,383.0,232.0
0.9,139.0,387.0,231.0
0.95,139.0,381.0,229.0
1.0,145.0,375.0,221.0
1.05,148.0,372.0,222.0
1.1,143.0,368.0,223.0
1.15,147.0,363.0,227.0
1.2,140.0,359.0,229.0
1.25,140.0,347.0,226.0
1.3,137.0,351.0,218.0
1.35,140.0,346.0,216.0
1.4,134.0,346.0,214.0
1.45,131.0,333.0,212.0
1.5,135.0,332.0,208.0
1.55,130.0,331.0,199.0
1.6,126.0,330.0,192.0
1.65,123.0,325.0,194.0
1.7,123.0,318.0,187.0
1.75,121.0,306.0,186.0
1.8,116.0,298.0,186.0
1.85,111.0,300.0,186.0
1.9,102.0,301.0,183.0
1.95,104.0,291.0,176.0
2.0,102.0,288.0,175.0
2.05,98.0,279.0,170.0
2.1,93.0,272.0,166.0
2.15,91.0,273.0,152.0
2.2,87.0,269.0,147.0
2.25,83.0,267.0,140.0
2.3,82.0,262.0,137.0
2.35,77.0,259.0,130.0
2.4,76.0,256.0,123.0
2.45,72.0,249.0,123.0
2.5,69.0,243.0,121.0
2.55,71.0,237.0,111.0
2.6,70.0,233.0,108.0
2.65,65.0,218.0,104.0
2.7,64.0,207.0,99.0
2.75,63.0,201.0,88.0
2.8,59.0,193.0,86.0
2.85,59.0,180.0,84.0
2.9,55.0,177.0,77.0
2.95,53.0,176.0,75.0
3.0,54.0,170.0,75.0
3.05,53.0,168.0,73.0
3.1,53.0,158.0,72.0
3.15,48.0,151.0,69.0
3.2,46.0,144.0,69.0
3.25,41.0,137.0,66.0
3.3,35.0,132.0,65.0
3.35,32.0,130.0,63.0
3.4,34.0,123.0,59.0
3.45,34.0,121.0,57.0
3.5,32.0,117.0,55.0
3.55,32.0,117.0,51.0
3.6,32.0,110.0,51.0
3.65,32.0,106.0,50.0
3.7,33.0,103.0,50.0
3.75,31.0,92.0,48.0
3.8,30.0,88.0,48.0
3.85,29.0,82.0,48.0
3.9,29.0,83.0,45.0
3.95,27.0,81.0,45.0
4.0,26.0,80.0,43.0
4.05,26.0,79.0,42.0
4.1,25.0,76.0,42.0
4.15,23.0,72.0,39.0
4.2,23.0,71.0,38.0
4.25,23.0,67.0,38.0
4.3,22.0,61.0,38.0
4.35,21.0,59.0,38.0
4.4,20.0,58.0,38.0
4.45,18.0,57.0,36.0
4.5,18.0,56.0,35.0
4.55,18.0,53.0,32.0
4.6,18.0,52.0,32.0
4.65,16.0,50.0,31.0
4.7,14.0,46.0,30.0
4.75,15.0,47.0,30.0
4.8,14.0,44.0,25.0
4.85,13.0,43.0,25.0
4.9,13.0,43.0,26.0
4.95,13.0,40.0,26.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,27.0,58.0,28.0
0.1,53.0,119.0,54.0
0.15,65.0,159.0,68.0
0.2,78.0,199.0,83.0
0.25,84.0,226.0,106.0
0.3,104.0,260.0,116.0
0.35,106.0,278.0,133.0
0.4,110.0,304.0,150.0
0.45,121.0,318.0,168.0
0.5,133.0,323.0,176.0
0.55,142.0,351.0,187.0
0.6,150.0,365.0,188.0
0.65,158.0,390.0,204.0
0.7,156.0,395.0,205.0
0.75,155.0,397.0,209.0
0.8,153.0,393.0,207.0
0.85,158.0,388.0,213.0
0.9,160.0,390.0,217.0
0.95,153.0,388.0,212.0
1.0,155.0,379.0,212.0
1.05,152.0,384.0,202.0
1.1,156.0,378.0,203.0
1.15,156.0,371.0,213.0
1.2,156.0,371.0,222.0
1.25,148.0,365.0,216.0
1.3,148.0,356.0,217.0
1.35,150.0,344.0,215.0
1.4,144.0,332.0,216.0
1.45,146.0,327.0,223.0
1.5,144.0,316.0,217.0
1.55,144.0,305.0,207.0
1.6,132.0,293.0,203.0
1.65,133.0,289.0,192.0
1.7,126.0,287.0,192.0
1.75,127.0,288.0,193.0
1.8,125.0,286.0,188.0
1.85,125.0,283.0,186.0
1.9,121.0,281.0,180.0
1.95,123.0,278.0,173.0
2.0,118.0,275.0,157.0
2.05,113.0,275.0,157.0
2.1,109.0,268.0,150.0
2.15,106.0,267.0,144.0
2.2,102.0,261.0,139.0
2.25,98.0,254.0,136.0
2.3,96.0,249.0,132.0
2.35,91.0,242.0,128.0
2.4,88.0,234.0,124.0
2.45,87.0,227.0,125.0
2.5,84.0,216.0,121.0
2.55,75.0,206.0,116.0
2.6,75.0,196.0,109.0
2.65,72.0,190.0,108.0
2.7,70.0,187.0,108.0
2.75,67.0,180.0,106.0
2.8,67.0,176.0,107.0
2.85,65.0,170.0,104.0
2.9,63.0,163.0,102.0
2.95,61.0,158.0,101.0
3.0,61.0,152.0,90.0
3.05,58.0,147.0,88.0
3.1,56.0,144.0,85.0
3.15,53.0,130.0,83.0
3.2,50.0,131.0,78.0
3.25,51.0,127.0,75.0
3.3,48.0,125.0,72.0
3.35,47.0,120.0,68.0
3.4,44.0,116.0,67.0
3.45,40.0,110.0,64.0
3.5,39.0,100.0,59.0
3.55,36.0,103.0,55.0
3.6,36.0,99.0,51.0
3.65,34.0,96.0,50.0
3.7,33.0,91.0,44.0
3.75,29.0,83.0,41.0
3.8,26.0,81.0,40.0
3.85,24.0,77.0,39.0
3.9,23.0,73.0,34.0
3.95,22.0,71.0,33.0
4.0,23.0,68.0,33.0
4.05,23.0,67.0,32.0
4.1,21.0,65.0,32.0
4.15,19.0,60.0,31.0
4.2,18.0,57.0,30.0
4.25,18.0,55.0,29.0
4.3,17.0,54.0,27.0
4.35,18.0,52.0,23.0
4.4,18.0,49.0,22.0
4.45,19.0,46.0,22.0
4.5,20.0,47.0,23.0
4.55,19.0,43.0,23.0
4.6,19.0,42.0,21.0
4.65,19.0,40.0,19.0
4.7,19.0,36.0,20.0
4.75,18.0,34.0,17.0
4.8,17.0,34.0,16.0
4.85,16.0,33.0,15.0
4.9,15.0,33.0,15.0
4.95,14.0,33.0,15.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,25.0,44.0,34.0
0.1,44.0,98.0,58.0
0.15,57.0,138.0,84.0
0.2,73.0,171.0,106.0
0.25,83.0,202.0,128.0
0.3,98.0,230.0,146.0
0.35,108.0,258.0,159.0
0.4,124.0,273.0,170.0
0.45,126.0,292.0,178.0
0.5,129.0,313.0,188.0
0.55,138.0,315.0,200.0
0.6,141.0,338.0,206.0
0.65,148.0,346.0,212.0
0.7,152.0,359.0,219.0
0.75,155.0,358.0,214.0
0.8,158.0,360.0,217.0
0.85,157.0,355.0,211.0
0.9,154.0,362.0,211.0
0.95,156.0,374.0,226.0
1.0,158.0,371.0,226.0
1.05,158.0,371.0,227.0
1.1,156.0,365.0,223.0
1.15,154.0,365.0,222.0
1.2,154.0,365.0,224.0
1.25,153.0,362.0,222.0
1.3,150.0,352.0,220.0
1.35,149.0,346.0,208.0
1.4,147.0,348.0,210.0
1.45,142.0,350.0,204.0
1.5,142.0,342.0,197.0
1.55,136.0,338.0,189.0
1.6,133.0,336.0,188.0
1.65,136.0,328.0,190.0
1.7,137.0,319.0,188.0
1.75,137.0,312.0,186.0
1.8,134.0,303.0,191.0
1.85,131.0,297.0,182.0
1.9,130.0,288.0,173.0
1.95,124.0,278.0,171.0
2.0,124.0,269.0,167.0
2.05,127.0,264.0,166.0
2.1,122.0,255.0,159.0
2.15,118.0,247.0,153.0
2.2,113.0,235.0,147.0
2.25,109.0,228.0,141.0
2.3,108.0,217.0,141.0
2.35,104.0,208.0,136.0
2.4,102.0,211.0,136.0
2.45,96.0,204.0,130.0
2.5,94.0,203.0,127.0
2.55,94.0,194.0,123.0
2.6,91.0,193.0,117.0
2.65,84.0,189.0,119.0
2.7,79.0,183.0,114.0
2.75,76.0,182.0,112.0
2.8,75.0,178.0,106.0
2.85,71.0,176.0,105.0
2.9,72.0,175.0,97.0
2.95,68.0,176.0,91.0
3.0,70.0,169.0,84.0
3.05,65.0,164.0,82.0
3.1,63.0,152.0,77.0
3.15,60.0,147.0,74.0
3.2,60.0,141.0,69.0
3.25,57.0,137.0,69.0
3.3,54.0,130.0,67.0
3.35,51.0,128.0,65.0
3.4,49.0,120.0,61.0
3.45,46.0,115.0,58.0
3.5,41.0,112.0,54.0
3.55,39.0,110.0,51.0
3.6,38.0,104.0,49.0
3.65,40.0,93.0,48.0
3.7,37.0,91.0,45.0
3.75,34.0,88.0,46.0
3.8,33.0,81.0,41.0
3.85,26.0,76.0,41.0
3.9,22.0,76.0,39.0
3.95,21.0,74.0,39.0
4.0,20.0,71.0,37.0
4.05,20.0,70.0,36.0
4.1,18.0,70.0,36.0
4.15,16.0,71.0,35.0
4.2,15.0,68.0,34.0
4.25,15.0,66.0,32.0
4.3,15.0,63.0,32.0
4.35,15.0,63.0,31.0
4.4,14.0,62.0,31.0
4.45,14.0,62.0,30.0
4.5,14.0,60.0,27.0
4.55,13.0,60.0,26.0
4.6,13.0,55.0,25.0
4.65,13.0,54.0,24.0
4.7,13.0,49.0,22.0
4.75,11.0,48.0,22.0
4.8,9.0,45.0,22.0
4.85,9.0,44.0,19.0
4.9,7.0,43.0,22.0
4.95,7.0,43.0,22.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,29.0,58.0,29.0
0.1,48.0,100.0,56.0
0.15,64.0,137.0,88.0
0.2,82.0,162.0,100.0
0.25,93.0,181.0,133.0
0.3,99.0,219.0,145.0
0.35,112.0,242.0,160.0
0.4,125.0,272.0,163.0
0.45,128.0,291.0,174.0
0.5,131.0,315.0,186.0
0.55,134.0,327.0,184.0
0.6,142.0,345.0,195.0
0.65,154.0,354.0,206.0
0.7,159.0,376.0,210.0
0.75,156.0,392.0,213.0
0.8,154.0,401.0,220.0
0.85,156.0,399.0,214.0
0.9,162.0,404.0,214.0
0.95,164.0,394.0,214.0
1.0,160.0,398.0,210.0
1.05,161.0,392.0,213.0
1.1,161.0,387.0,209.0
1.15,163.0,381.0,209.0
1.2,166.0,380.0,207.0
1.25,166.0,378.0,210.0
1.3,159.0,364.0,218.0
1.35,159.0,354.0,218.0
1.4,160.0,353.0,209.0
1.45,160.0,344.0,208.0
1.5,154.0,332.0,206.0
1.55,148.0,321.0,203.0
1.6,145.0,313.0,200.0
1.65,140.0,305.0,199.0
1.7,137.0,290.0,191.0
1.75,132.0,277.0,191.0
1.8,130.0,272.0,179.0
1.85,127.0,265.0,176.0
1.9,129.0,258.0,173.0
1.95,120.0,255.0,178.0
2.0,121.0,247.0,180.0
2.05,119.0,242.0,174.0
2.1,114.0,238.0,173.0
2.15,113.0,222.0,173.0
2.2,106.0,220.0,172.0
2.25,105.0,213.0,165.0
2.3,101.0,206.0,160.0
2.35,95.0,197.0,155.0
2.4,93.0,194.0,155.0
2.45,94.0,193.0,144.0
2.5,92.0,188.0,135.0
2.55,86.0,184.0,132.0
2.6,85.0,176.0,128.0
2.65,81.0,170.0,127.0
2.7,78.0,165.0,117.0
2.75,76.0,158.0,115.0
2.8,72.0,158.0,110.0
2.85,70.0,155.0,110.0
2.9,67.0,152.0,109.0
2.95,65.0,151.0,105.0
3.0,62.0,144.0,102.0
3.05,60.0,139.0,98.0
3.1,57.0,135.0,100.0
3.15,56.0,122.0,95.0
3.2,53.0,120.0,88.0
3.25,54.0,118.0,85.0
3.3,50.0,114.0,81.0
3.35,47.0,109.0,78.0
3.4,46.0,106.0,76.0
3.45,46.0,100.0,73.0
3.5,47.0,97.0,69.0
3.55,45.0,97.0,62.0
3.6,43.0,95.0,59.0
3.65,45.0,93.0,56.0
3.7,45.0,87.0,54.0
3.75,43.0,89.0,54.0
3.8,44.0,82.0,52.0
3.85,44.0,79.0,47.0
3.9,40.0,74.0,43.0
3.95,36.0,69.0,43.0
4.0,36.0,69.0,44.0
4.05,35.0,68.0,46.0
4.1,32.0,64.0,47.0
4.15,28.0,64.0,46.0
4.2,28.0,62.0,45.0
4.25,28.0,60.0,44.0
4.3,27.0,57.0,42.0
4.35,27.0,52.0,40.0
4.4,26.0,49.0,37.0
4.45,25.0,48.0,35.0
4.5,24.0,45.0,35.0
4.55,23.0,41.0,34.0
4.6,21.0,39.0,33.0
4.65,21.0,40.0,31.0
4.7,22.0,39.0,28.0
4.75,21.0,37.0,28.0
4.8,21.0,36.0,28.0
4.85,20.0,36.0,27.0
4.9,20.0,36.0,26.0
4.95,18.0,36.0,25.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,17.0,48.0,21.0
0.1,30.0,95.0,56.0
0.15,48.0,129.0,83.0
0.2,59.0,165.0,114.0
0.25,76.0,203.0,137.0
0.3,98.0,226.0,151.0
0.35,99.0,254.0,163.0
0.4,104.0,272.0,177.0
0.45,115.0,296.0,190.0
0.5,130.0,305.0,205.0
0.55,145.0,309.0,211.0
0.6,150.0,329.0,214.0
0.65,150.0,339.0,221.0
0.7,155.0,345.0,223.0
0.75,161.0,345.0,224.0
0.8,156.0,347.0,223.0
0.85,158.0,356.0,223.0
0.9,159.0,342.0,231.0
0.95,162.0,341.0,224.0
1.0,167.0,345.0,233.0
1.05,169.0,348.0,226.0
1.1,169.0,339.0,224.0
1.15,164.0,337.0,226.0
1.2,161.0,328.0,232.0
1.25,157.0,326.0,224.0
1.3,157.0,325.0,222.0
1.35,155.0,329.0,225.0
1.4,161.0,328.0,223.0
1.45,162.0,334.0,222.0
1.5,151.0,344.0,216.0
1.55,147.0,338.0,211.0
1.6,144.0,329.0,210.0
1.65,138.0,321.0,202.0
1.7,137.0,308.0,196.0
1.75,131.0,300.0,193.0
1.8,127.0,297.0,189.0
1.85,124.0,291.0,185.0
1.9,125.0,280.0,181.0
1.95,121.0,275.0,178.0
2.0,118.0,266.0,176.0
2.05,116.0,262.0,175.0
2.1,117.0,255.0,169.0
2.15,110.0,245.0,165.0
2.2,104.0,234.0,161.0
2.25,103.0,224.0,153.0
2.3,96.0,216.0,151.0
2.35,96.0,211.0,148.0
2.4,93.0,208.0,146.0
2.45,89.0,202.0,144.0
2.5,89.0,189.0,138.0
2.55,86.0,185.0,133.0
2.6,83.0,184.0,132.0
2.65,81.0,180.0,128.0
2.7,75.0,174.0,125.0
2.75,76.0,169.0,120.0
2.8,73.0,156.0,109.0
2.85,70.0,150.0,103.0
2.9,71.0,145.0,96.0
2.95,67.0,140.0,91.0
3.0,65.0,133.0,88.0
3.05,63.0,128.0,87.0
3.1,61.0,126.0,87.0
3.15,57.0,128.0,87.0
3.2,57.0,128.0,78.0
3.25,54.0,126.0,73.0
3.3,50.0,127.0,70.0
3.35,50.0,123.0,67.0
3.4,48.0,123.0,64.0
3.45,47.0,113.0,62.0
3.5,47.0,109.0,61.0
3.55,44.0,107.0,60.0
3.6,44.0,105.0,54.0
3.65,43.0,97.0,53.0
3.7,43.0,95.0,52.0
3.75,41.0,91.0,49.0
3.8,39.0,90.0,48.0
3.85,37.0,87.0,48.0
3.9,37.0,85.0,47.0
3.95,38.0,82.0,46.0
4.0,36.0,80.0,44.0
4.05,36.0,78.0,42.0
4.1,36.0,73.0,41.0
4.15,34.0,71.0,40.0
4.2,33.0,71.0,38.0
4.25,31.0,68.0,33.0
4.3,28.0,63.0,33.0
4.35,25.0,59.0,32.0
4.4,23.0,56.0,32.0
4.45,20.0,54.0,31.0
4.5,17.0,52.0,30.0
4.55,15.0,46.0,31.0
4.6,15.0,42.0,30.0
4.65,16.0,43.0,27.0
4.7,15.0,39.0,26.0
4.75,14.0,37.0,25.0
4.8,14.0,37.0,25.0
4.85,14.0,37.0,25.0
4.9,14.0,35.0,22.0
4.95,14.0,33.0,23.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,17.0,53.0,31.0
0.1,26.0,98.0,54.0
0.15,43.0,134.0,69.0
